event,n,mean_ret,median_ret,std,hit_up,hit_down,direction,directional_hit,score
short_posts&china_streak_3d,39,0.02400442827939855,0.021022935221487016,0.03623005163873442,0.7435897435897436,0.2564102564102564,long,0.7435897435897436,0.11146975872227471
china_streak_3d,72,0.018295891972842166,0.01633867724833138,0.032364174598968426,0.7083333333333334,0.2916666666666667,long,0.7083333333333334,0.10996576889575234
has_exclamation&china_streak_3d,72,0.018295891972842166,0.01633867724833138,0.032364174598968426,0.7083333333333334,0.2916666666666667,long,0.7083333333333334,0.10996576889575234
exclamation_heavy&china_streak_3d,68,0.018623818379643765,0.01633867724833138,0.03260242668226126,0.7058823529411765,0.29411764705882354,long,0.7058823529411765,0.10840654635048112
has_positive&china_streak_3d,68,0.018329900875071286,0.01633867724833138,0.032930990036770615,0.7058823529411765,0.29411764705882354,long,0.7058823529411765,0.1066956951741466
posts_very_high&deal_over_tariff,115,0.01409689374770551,0.011393503240088476,0.03310823198608844,0.6956521739130435,0.30434782608695654,long,0.6956521739130435,0.10516336960790564
lots_of_excl&china_streak_3d,66,0.018030443487055455,0.0156010988993327,0.03283985797758292,0.696969696969697,0.30303030303030304,long,0.696969696969697,0.10209213190465176
positive_heavy&china_streak_3d,59,0.017930315938874765,0.015018300800598405,0.03160592716482286,0.711864406779661,0.288135593220339,long,0.711864406779661,0.09804178883621699
posts_very_high&deal_only,96,0.014205808331391304,0.011457415296505347,0.034800583321545286,0.6875,0.3125,long,0.6875,0.09569169993813874
posts_low,461,0.0071985497405858715,0.008253642636985137,0.03717157303531391,0.6135371179039302,0.3864628820960699,long,0.6135371179039302,0.09482793961654126
has_china&china_streak_3d,33,0.021167521551421754,0.015018300800598405,0.0274549420090761,0.7575757575757576,0.24242424242424243,long,0.7575757575757576,0.09211981335158038
has_uppercase_phrase&china_streak_3d,33,0.021954781033309015,0.017536417845586794,0.03295530744249569,0.7272727272727273,0.2727272727272727,long,0.7272727272727273,0.09172408366317714
has_night_post&china_streak_3d,47,0.019636846832286295,0.016183896998066993,0.036192286958872714,0.6808510638297872,0.3191489361702128,long,0.6808510638297872,0.09165851187958073
posts_high&china_streak_3d,41,0.02068791527210397,0.017536417845586794,0.03382735039644636,0.6829268292682927,0.3170731707317073,long,0.6829268292682927,0.09046546750296222
has_attack&china_streak_3d,53,0.017162247189444882,0.016493457498595765,0.03392786038667907,0.6792452830188679,0.32075471698113206,long,0.6792452830188679,0.08486697429248227
has_exclamation,1016,0.004382718279756733,0.005844420296098329,0.031447689341593484,0.59251968503937,0.406496062992126,long,0.59251968503937,0.08277385701024643
has_attack&pre_relief,22,0.02577801019112635,0.021537209175707228,0.0730548801570501,0.6818181818181818,0.3181818181818182,long,0.6818181818181818,0.08243835358455547
has_positive,931,0.004585467974764484,0.006066663683762297,0.031077966403141574,0.5886143931256713,0.4103114930182599,long,0.5886143931256713,0.0823548883303804
has_positive&has_exclamation,924,0.0045653193352907006,0.005880316113393791,0.03104584156533271,0.5876623376623377,0.41125541125541126,long,0.5876623376623377,0.08155207299575537
has_attack&deal_over_tariff,225,0.00860331397347674,0.007757717827868715,0.029709594504129463,0.6311111111111111,0.36444444444444446,long,0.6311111111111111,0.08144470561557979
pre_deal&deal_over_tariff,156,0.010157501378885344,0.00857294935081887,0.029444145486001848,0.6410256410256411,0.3525641025641026,long,0.6410256410256411,0.08132509715367685
posts_very_high&has_deal,138,0.010676396772218044,0.00817245091082508,0.03320334700309873,0.644927536231884,0.35507246376811596,long,0.644927536231884,0.08088633704816788
